customer_id,signup_date,customer_age,customer_gender,state
CUST01630,2022-04-10,47,Female,FL
CUST02401,2022-09-14,65,Male,OH
CUST00283,2023-08-26,42,Male,AZ
CUST02186,2022-11-20,38,Female,CA
CUST00105,2023-10-13,39,Female,CO
CUST00944,2023-09-14,46,Female,WA
CUST02416,2024-02-21,32,Female,FL
CUST00453,2023-07-31,30,Other,AZ
CUST01981,2023-09-21,50,Male,IL
CUST01209,2023-02-23,52,Male,FL
CUST02864,2023-10-20,32,Other,MI
CUST00816,2022-05-22,21,Other,MI
CUST00093,2023-01-09,51,Other,IL
CUST01136,2024-06-08,57,Female,CA
CUST01151,2024-06-01,22,Female,NY
CUST01256,2023-12-07,47,Female,PA
CUST01459,2023-05-23,61,Male,AZ
CUST02066,2022-07-29,27,Female,IL
CUST00643,2023-12-27,33,Female,CO
CUST01273,2022-01-27,70,Female,AZ
CUST01279,2023-08-13,52,Female,NY
CUST01608,2024-05-02,69,Other,VA
CUST00788,2022-06-12,55,Other,MA
CUST01429,2022-12-07,23,Other,CA
CUST01653,2023-01-10,64,Female,MA
CUST01831,2023-03-08,30,Other,CO
CUST02573,2022-07-24,33,Male,CA
CUST02490,2023-05-27,62,Other,CA
CUST01470,2022-04-13,48,Male,GA
CUST00072,2024-06-01,62,Male,MI
CUST01476,2023-02-24,69,Male,CO
CUST02274,2022-10-18,47,Other,CA
CUST00092,2024-05-04,26,Female,MA
CUST00503,2023-06-02,60,Female,WA
CUST02651,2023-11-19,57,Other,NC
CUST01077,2023-11-11,48,Other,NY
CUST02956,2023-03-18,54,Other,IL
CUST00270,2023-01-18,50,Male,GA
CUST01376,2023-04-18,55,Male,VA
CUST01637,2022-02-04,60,Other,VA
CUST00779,2023-03-30,35,Other,AZ
CUST01665,2024-06-10,39,Female,CA
CUST00983,2023-03-15,61,Other,MI
CUST02259,2024-03-04,60,Male,IL
CUST01181,2023-01-25,63,Female,FL
CUST02572,2024-03-21,66,Other,NC
CUST02585,2023-10-25,19,Other,NC
CUST01128,2022-10-08,29,Other,WA
CUST00296,2023-06-11,41,Female,OH
CUST00192,2022-12-15,26,Female,VA
CUST02448,2022-05-30,50,Female,GA
CUST01606,2024-02-03,50,Male,MA
CUST00123,2022-02-27,32,Other,FL
CUST01698,2024-04-22,18,Female,MI
CUST02744,2024-03-23,51,Other,CO
CUST01158,2022-03-17,38,Other,AZ
CUST01699,2023-10-16,33,Female,MA
CUST00647,2024-04-05,61,Other,TX
CUST02074,2022-12-02,22,Other,IL
CUST02534,2022-03-11,34,Male,NY
CUST00281,2023-07-22,18,Other,NY
CUST02787,2022-12-19,21,Other,CA
CUST02908,2022-04-10,48,Other,MI
CUST00545,2024-05-31,53,Other,IL
CUST02347,2023-09-04,53,Female,AZ
CUST01582,2024-05-23,20,Male,IL
CUST00971,2022-11-05,42,Male,GA
CUST00320,2023-02-25,48,Other,MA
CUST01829,2022-05-10,32,Male,AZ
CUST02615,2024-01-15,53,Female,WA
CUST00929,2022-06-06,49,Other,AZ
CUST02521,2022-01-21,32,Female,NC
CUST01672,2024-02-12,63,Female,IL
CUST01808,2022-05-14,70,Male,WA
CUST02291,2023-11-10,66,Male,IL
CUST00825,2023-03-01,56,Female,IL
CUST00348,2022-03-19,22,Other,CA
CUST00026,2022-07-23,52,Other,MI
CUST00990,2022-01-13,31,Male,NY
CUST00941,2023-01-13,42,Male,GA
CUST00673,2023-12-15,22,Other,IL
CUST01245,2022-06-19,68,Female,IL
CUST02773,2023-02-25,20,Female,WA
CUST01148,2022-07-08,63,Female,MI
CUST01628,2022-05-21,45,Female,FL
CUST01353,2023-07-17,49,Other,FL
CUST01901,2022-08-09,41,Other,OH
CUST01022,2022-09-09,44,Male,VA
CUST00395,2024-01-24,20,Male,CO
CUST02658,2023-11-27,42,Other,PA
CUST01117,2024-05-02,29,Female,TX
CUST01112,2024-02-18,69,Male,OH
CUST00198,2022-01-04,48,Other,MA
CUST02888,2024-01-06,59,Female,TX
CUST02589,2024-06-01,34,Female,PA
CUST02897,2023-06-12,41,Female,PA
CUST00335,2022-04-22,31,Other,IL
CUST00226,2023-05-16,36,Male,TX
CUST02496,2023-08-12,28,Female,NC
CUST00500,2023-10-12,33,Female,PA
CUST01885,2023-04-10,33,Male,PA
CUST02300,2023-10-21,52,Male,NY
CUST02765,2022-03-30,55,Female,GA
CUST01883,2023-06-28,65,Female,OH
CUST00787,2023-04-02,31,Female,NY
CUST00515,2022-12-08,61,Male,MI
CUST00759,2022-06-30,28,Other,NC
CUST02619,2023-09-09,48,Male,CO
CUST01443,2024-05-26,62,Female,TX
CUST01065,2023-12-30,46,Male,AZ
CUST02431,2022-02-24,46,Other,MA
CUST02625,2022-04-16,53,Other,TX
CUST01976,2024-05-15,52,Other,OH
CUST00886,2023-10-21,40,Male,NY
CUST02580,2023-07-11,60,Female,NY
CUST00459,2022-09-29,60,Other,PA
CUST00940,2024-02-25,57,Other,WA
CUST02135,2024-02-03,40,Female,NY
CUST02722,2024-01-01,64,Other,NY
CUST01497,2022-11-21,28,Other,PA
CUST00562,2024-06-04,64,Other,CO
CUST00210,2022-11-02,59,Other,OH
CUST02670,2022-08-30,27,Other,FL
CUST02668,2022-05-10,54,Male,MA
CUST01766,2022-03-04,18,Female,CA
CUST01419,2023-08-25,47,Male,OH
CUST00894,2023-01-24,18,Other,CO
CUST01823,2023-08-26,62,Other,GA
CUST00723,2023-11-20,33,Other,NY
CUST02639,2023-04-03,39,Male,WA
CUST02802,2024-05-01,58,Other,NC
CUST00170,2023-11-28,26,Other,CO
CUST00030,2023-07-13,37,Other,GA
CUST00132,2022-08-05,38,Female,NC
CUST00528,2022-04-25,44,Female,WA
CUST00823,2022-08-08,67,Female,CO
CUST02003,2023-08-03,24,Other,OH
CUST01648,2022-07-25,40,Other,NY
CUST01336,2024-06-09,66,Other,MI
CUST01080,2023-04-30,44,Female,GA
CUST00812,2022-12-10,23,Other,PA
CUST01707,2023-07-29,53,Female,MI
CUST00837,2023-08-22,53,Female,FL
CUST01108,2023-05-11,39,Female,NY
CUST02595,2022-10-07,55,Other,NC
CUST02827,2022-04-06,56,Female,PA
CUST00750,2023-12-06,43,Other,CA
CUST00879,2022-01-28,53,Female,CO
CUST00727,2022-07-23,34,Other,NY
CUST02510,2023-11-16,67,Female,AZ
CUST02206,2023-01-13,28,Other,MA
CUST01655,2023-05-29,28,Female,IL
CUST02715,2022-07-24,66,Female,NC
CUST01816,2022-01-27,26,Female,CA
CUST02352,2024-05-01,18,Male,GA
CUST01084,2023-03-12,27,Female,PA
CUST01757,2022-08-30,67,Other,CA
CUST01564,2022-10-22,26,Male,WA
CUST01759,2023-01-07,30,Female,CO
CUST00246,2023-06-30,25,Female,WA
CUST02398,2023-09-12,62,Male,WA
CUST02196,2023-08-29,53,Other,MA
CUST00232,2024-04-06,24,Male,NY
CUST02245,2022-02-10,24,Female,MI
CUST00765,2023-07-25,39,Other,CO
CUST02756,2023-01-05,43,Male,VA
CUST02530,2024-02-05,45,Male,VA
CUST00167,2023-10-05,53,Female,CA
CUST02444,2024-01-02,28,Male,GA
CUST02039,2023-03-11,49,Male,NC
CUST01988,2024-04-29,56,Other,MI
CUST01122,2022-07-03,45,Other,OH
CUST02511,2022-03-29,67,Male,OH
CUST01328,2022-04-29,36,Other,CA
CUST00148,2023-07-29,67,Other,WA
CUST01721,2022-05-24,22,Other,CO
CUST01386,2022-10-07,40,Male,MA
CUST00436,2023-11-17,66,Female,MI
CUST02328,2022-06-08,20,Female,IL
CUST01185,2024-05-30,55,Female,MA
CUST01365,2023-12-28,67,Female,NC
CUST02210,2023-10-23,21,Other,NC
CUST01044,2022-09-22,59,Male,OH
CUST01169,2022-09-12,42,Other,FL
CUST01435,2022-11-26,60,Male,AZ
CUST00412,2022-07-10,64,Female,AZ
CUST00342,2023-03-09,23,Male,CO
CUST01072,2022-08-15,62,Female,GA
CUST01597,2022-10-09,58,Female,NC
CUST00171,2023-03-09,24,Other,MI
CUST01388,2024-05-04,68,Male,CO
CUST00042,2023-12-16,64,Other,IL
CUST00310,2023-04-30,37,Other,FL
CUST01392,2023-04-13,45,Other,OH
CUST02893,2023-02-13,57,Female,GA
CUST02008,2024-01-29,52,Male,IL
CUST01097,2022-07-17,64,Other,AZ
CUST01024,2022-03-30,20,Male,MA
CUST01259,2023-02-17,67,Female,WA
CUST00032,2022-08-14,70,Other,CO
CUST00257,2023-09-14,39,Female,NY
CUST02360,2022-02-14,25,Female,CO
CUST00748,2022-06-01,20,Female,NC
CUST00784,2023-03-13,29,Female,MA
CUST02246,2022-09-11,19,Male,NY
CUST02216,2023-06-04,62,Other,NY
CUST01866,2023-03-31,27,Other,IL
CUST01996,2022-11-13,48,Female,VA
CUST01439,2022-09-02,43,Female,CO
CUST02880,2023-05-11,65,Female,GA
CUST00442,2022-05-15,52,Male,VA
CUST01565,2023-11-25,42,Other,MA
CUST00193,2022-04-25,18,Male,VA
CUST02714,2023-05-18,38,Other,MA
CUST01113,2023-06-22,28,Female,AZ
CUST00120,2024-05-13,35,Female,CA
CUST00109,2022-09-08,67,Other,PA
CUST01730,2022-05-19,69,Female,OH
CUST01352,2022-10-01,43,Other,GA
CUST01253,2023-03-26,36,Other,MA
CUST00978,2023-08-03,54,Other,MI
CUST02929,2023-05-26,57,Other,VA
CUST01418,2024-05-07,46,Female,MI
CUST00044,2022-12-15,58,Female,AZ
CUST00118,2023-12-03,30,Female,CA
CUST00327,2023-10-24,62,Female,NY
CUST00428,2023-03-06,29,Other,MI
CUST00485,2022-05-18,21,Female,AZ
CUST02851,2022-09-29,54,Other,WA
CUST02945,2023-05-22,34,Female,OH
CUST02847,2022-02-16,18,Other,MI
CUST01906,2022-12-14,55,Other,OH
CUST02492,2023-07-03,36,Male,CA
CUST02539,2023-10-06,51,Other,OH
CUST01364,2022-09-03,68,Female,NC
CUST01867,2022-03-17,23,Other,PA
CUST01934,2023-07-24,61,Male,TX
CUST02845,2022-01-30,33,Male,MA
CUST02180,2023-10-21,46,Male,GA
CUST02916,2024-06-05,62,Other,AZ
CUST00880,2023-02-08,53,Other,OH
CUST00022,2023-06-02,55,Other,TX
CUST00114,2023-10-18,62,Female,GA
CUST00480,2023-07-22,32,Female,NC
CUST02007,2022-05-26,35,Male,MI
CUST00730,2022-02-17,35,Other,AZ
CUST00256,2024-06-12,65,Male,CA
CUST00598,2024-06-11,33,Female,AZ
CUST01089,2023-12-21,68,Female,MI
CUST02543,2024-01-23,55,Male,WA
CUST00003,2022-01-26,26,Male,FL
CUST00452,2023-09-29,35,Other,CA
CUST01374,2024-05-11,49,Male,GA
CUST01041,2022-08-06,57,Other,PA
CUST01235,2022-04-28,61,Other,GA
CUST01991,2022-01-30,69,Male,GA
CUST01422,2023-05-17,30,Male,PA
CUST00702,2023-03-29,53,Other,NY
CUST01407,2024-05-24,61,Male,MI
CUST01038,2022-11-29,40,Female,NY
CUST02669,2022-03-10,47,Female,CA
CUST01503,2023-07-09,65,Other,PA
CUST00890,2023-04-18,56,Female,VA
CUST00195,2023-03-22,28,Other,TX
CUST00594,2022-12-25,56,Male,VA
CUST02968,2023-07-30,64,Other,CA
CUST00869,2023-11-27,46,Male,OH
CUST01000,2023-04-16,61,Female,CA
CUST02805,2022-06-06,44,Female,PA
CUST01432,2023-07-11,34,Female,PA
CUST01147,2022-12-15,66,Other,FL
CUST02675,2023-01-28,23,Female,IL
CUST00360,2022-04-06,51,Male,FL
CUST01946,2024-02-08,57,Male,GA
CUST02781,2023-10-20,56,Other,OH
CUST02120,2023-12-08,29,Other,GA
CUST00520,2022-06-15,40,Female,NY
CUST01237,2022-08-19,44,Male,AZ
CUST00911,2022-01-20,37,Male,CO
CUST02481,2022-09-02,29,Male,MI
CUST01217,2022-10-23,26,Other,GA
CUST02356,2024-04-08,55,Male,MI
CUST02832,2023-08-18,30,Female,TX
CUST01358,2023-05-12,58,Male,NC
CUST01069,2022-01-18,67,Female,MA
CUST00751,2022-01-06,42,Male,WA
CUST01018,2023-08-30,43,Male,PA
CUST02561,2022-07-06,58,Female,FL
CUST02811,2022-08-19,57,Female,CO
CUST00369,2024-06-04,50,Male,WA
CUST00685,2023-08-06,27,Other,MI
CUST01050,2023-07-24,68,Female,FL
CUST00885,2022-03-27,23,Other,TX
CUST00496,2024-01-05,67,Male,AZ
CUST01739,2023-08-25,38,Male,TX
CUST00564,2024-03-30,21,Other,PA
CUST01864,2023-05-18,31,Male,FL
CUST02834,2022-06-25,63,Male,MA
CUST01735,2024-01-31,47,Male,GA
CUST02131,2022-03-22,39,Male,VA
CUST02163,2022-06-06,44,Other,WA
CUST00901,2024-06-19,53,Other,WA
CUST02179,2023-08-02,28,Male,WA
CUST01492,2024-05-22,51,Female,GA
CUST01834,2024-02-03,67,Other,TX
CUST02923,2022-07-14,48,Other,GA
CUST02785,2023-11-28,59,Male,IL
CUST02221,2024-03-21,34,Other,TX
CUST02453,2023-04-29,54,Other,MI
CUST01943,2022-12-29,27,Female,MA
CUST02261,2023-11-27,23,Female,MI
CUST02298,2023-07-27,51,Female,IL
CUST00303,2022-05-16,37,Female,TX
CUST02396,2022-07-24,43,Female,PA
CUST01533,2023-03-18,36,Other,TX
CUST01623,2024-01-09,64,Female,WA
CUST00333,2024-03-30,60,Other,WA
CUST01180,2023-06-20,61,Female,AZ
CUST00939,2022-09-20,39,Female,VA
CUST02112,2023-02-19,64,Female,CO
CUST02080,2022-06-29,24,Male,NC
CUST00138,2023-11-03,35,Other,PA
CUST00275,2022-09-11,24,Other,WA
CUST00804,2022-09-02,39,Male,TX
CUST02747,2022-08-18,61,Other,NC
CUST00813,2022-11-24,50,Other,TX
CUST01731,2023-02-02,51,Female,IL
CUST02429,2022-01-28,23,Male,TX
CUST00641,2022-09-18,42,Other,TX
CUST00230,2024-06-18,54,Other,MA
CUST00746,2023-02-14,59,Male,NY
CUST01099,2022-05-03,46,Other,TX
CUST00807,2022-03-21,65,Female,OH
CUST02467,2024-05-05,41,Female,GA
CUST00206,2023-06-04,59,Other,MA
CUST02474,2022-04-24,61,Female,CA
CUST00469,2024-05-03,20,Other,CO
CUST01926,2022-04-06,54,Other,NY
CUST01450,2023-12-24,24,Other,WA
CUST02984,2022-05-02,50,Other,VA
CUST00741,2022-07-19,37,Other,MI
CUST02405,2024-06-14,19,Female,NY
CUST01782,2024-03-16,37,Other,TX
CUST00835,2023-02-03,32,Female,NC
CUST02101,2024-06-01,60,Female,FL
CUST01451,2024-04-10,18,Other,FL
CUST01282,2024-02-23,24,Male,FL
CUST02905,2023-04-06,35,Other,OH
CUST01218,2023-12-25,29,Other,TX
CUST02746,2023-06-05,45,Female,AZ
CUST00173,2022-03-07,65,Other,FL
CUST01379,2024-05-02,64,Female,GA
CUST02689,2023-06-27,28,Female,MA
CUST00719,2022-04-06,24,Other,GA
CUST01254,2022-05-08,28,Female,GA
CUST00497,2022-12-18,61,Female,OH
CUST02480,2022-02-18,46,Male,AZ
CUST02128,2023-08-27,24,Female,PA
CUST01907,2024-04-27,55,Male,VA
CUST02950,2023-04-27,61,Male,IL
CUST00599,2022-08-22,53,Male,MA
CUST01220,2023-12-21,46,Male,NY
CUST02999,2023-05-28,59,Female,VA
CUST00440,2022-09-29,61,Male,TX
CUST00525,2023-03-14,51,Other,MA
CUST01837,2023-04-05,27,Other,AZ
CUST02129,2023-02-15,49,Other,TX
CUST00932,2023-04-30,30,Female,CA
CUST01817,2022-05-15,33,Other,IL
CUST02559,2023-05-06,39,Male,NY
CUST02059,2022-11-12,39,Female,TX
CUST02077,2023-05-25,60,Other,MA
CUST01531,2023-01-03,64,Male,VA
CUST01103,2023-12-08,20,Other,AZ
CUST00600,2022-08-17,38,Male,FL
CUST01662,2024-04-05,25,Other,AZ
CUST02266,2023-10-25,41,Male,MA
CUST00792,2023-04-06,63,Male,CO
CUST00334,2024-06-01,70,Female,PA
CUST00294,2022-12-05,34,Other,IL
CUST02415,2022-03-27,24,Male,CA
CUST00481,2022-11-03,52,Male,OH
CUST01728,2022-08-29,29,Male,IL
CUST02406,2023-01-16,39,Female,NY
CUST01055,2022-09-05,34,Female,FL
CUST01523,2023-12-12,33,Other,MI
CUST01737,2023-07-08,67,Other,PA
CUST01106,2022-08-10,25,Other,FL
CUST01812,2022-06-28,54,Female,MA
CUST02132,2023-02-10,65,Female,IL
CUST00614,2023-02-14,24,Female,GA
CUST01348,2023-03-29,38,Female,NC
CUST00608,2022-03-13,37,Other,IL
CUST02097,2023-03-23,57,Female,CA
CUST02830,2022-06-22,34,Other,NC
CUST02390,2023-01-27,57,Female,AZ
CUST01397,2023-09-06,38,Female,GA
CUST00143,2022-05-27,52,Other,CA
CUST02177,2023-04-05,61,Other,VA
CUST00840,2024-05-27,29,Other,MI
CUST01061,2022-09-04,55,Other,VA
CUST01712,2022-03-06,44,Other,PA
CUST02302,2022-12-03,48,Male,CO
CUST02417,2022-06-14,26,Other,GA
CUST02505,2022-09-04,35,Male,GA
CUST02250,2023-06-21,36,Female,VA
CUST02223,2022-02-12,36,Other,VA
CUST01400,2024-06-19,53,Other,MI
CUST01337,2023-07-10,68,Other,WA
CUST01133,2023-12-16,43,Male,TX
CUST01227,2024-03-17,30,Other,AZ
CUST02737,2024-05-21,20,Other,MA
CUST00197,2023-04-10,59,Male,MI
CUST02976,2023-04-07,27,Female,VA
CUST01375,2022-04-27,38,Female,PA
CUST00141,2023-10-21,54,Other,MA
CUST02992,2023-01-10,33,Female,CO
CUST00439,2022-09-02,47,Other,FL
CUST02617,2022-03-22,36,Male,AZ
CUST00683,2022-06-28,22,Male,PA
CUST02961,2024-02-22,51,Male,CA
CUST02990,2022-12-14,49,Female,MI
CUST02079,2023-03-17,55,Other,IL
CUST00396,2023-07-10,45,Other,MI
CUST02389,2024-03-07,27,Other,MI
CUST00769,2023-04-13,20,Other,GA
CUST02167,2022-03-19,42,Male,PA
CUST01087,2022-12-05,39,Female,GA
CUST00507,2022-02-22,37,Other,WA
CUST02198,2022-12-27,39,Female,NY
CUST00343,2022-07-07,51,Female,MA
CUST01524,2022-11-03,35,Female,OH
CUST01500,2024-02-17,64,Male,MA
CUST01614,2024-04-01,58,Other,CO
CUST00332,2022-12-14,69,Male,CA
CUST02060,2022-02-16,63,Male,PA
CUST02637,2023-03-31,44,Other,TX
CUST02755,2022-01-27,69,Female,CA
CUST02218,2023-04-19,64,Male,MA
CUST00179,2022-09-15,51,Other,WA
CUST02628,2023-11-08,61,Female,MI
CUST00384,2024-03-13,37,Female,CO
CUST01404,2022-10-10,49,Male,NC
CUST02484,2024-03-23,53,Other,CO
CUST02194,2024-03-26,64,Male,AZ
CUST02540,2022-04-17,70,Female,OH
CUST02144,2022-04-27,64,Male,FL
CUST01810,2022-09-14,22,Female,CO
CUST02508,2022-07-11,50,Male,PA
CUST02932,2023-05-25,40,Female,AZ
CUST01490,2024-05-22,27,Female,TX
CUST02761,2024-04-02,26,Male,CO
CUST01612,2022-08-24,43,Male,VA
CUST00089,2022-10-12,64,Other,VA
CUST02225,2024-04-09,33,Female,NY
CUST01466,2022-04-13,25,Male,CA
CUST02801,2022-02-26,61,Male,NC
CUST00633,2022-11-18,55,Female,MA
CUST01733,2023-01-15,43,Female,MI
CUST01433,2023-01-22,23,Male,PA
CUST00530,2023-12-09,27,Female,AZ
CUST01280,2023-08-25,31,Female,TX
CUST02150,2022-12-26,33,Other,NY
CUST00140,2023-02-10,25,Female,PA
CUST00959,2023-02-11,29,Female,TX
CUST01196,2022-08-01,62,Female,GA
CUST01472,2023-04-13,32,Other,VA
CUST00019,2022-04-06,57,Female,GA
CUST00104,2023-09-16,52,Other,OH
CUST01316,2022-10-23,69,Female,GA
CUST01034,2022-12-11,67,Other,PA
CUST01580,2022-07-23,34,Male,AZ
CUST01264,2023-03-25,25,Other,GA
CUST01863,2022-04-21,20,Other,OH
CUST00199,2024-01-10,48,Male,MI
CUST00468,2023-03-25,56,Male,MI
CUST02330,2022-10-30,23,Female,TX
CUST02602,2023-03-27,63,Male,MA
CUST02614,2022-03-26,60,Female,MI
CUST02954,2024-05-17,54,Male,TX
CUST00501,2024-05-23,37,Other,IL
CUST00096,2022-12-30,38,Male,NY
CUST00827,2022-12-05,67,Other,CA
CUST00745,2023-05-22,59,Other,PA
CUST02772,2023-06-23,68,Male,MI
CUST01734,2023-11-18,22,Male,CA
CUST01966,2024-05-15,58,Male,FL
CUST01952,2023-09-07,44,Other,AZ
CUST02721,2022-06-26,58,Female,MA
CUST00526,2023-07-29,38,Female,VA
CUST01542,2022-06-24,50,Other,OH
CUST00569,2022-07-03,56,Other,PA
CUST00419,2023-02-18,42,Other,GA
CUST00797,2023-10-15,28,Other,AZ
CUST02944,2022-10-16,22,Female,VA
CUST02032,2023-09-25,40,Other,OH
CUST00276,2022-08-19,29,Other,IL
CUST01725,2023-05-20,50,Other,TX
CUST02184,2024-06-03,36,Female,MI
CUST02367,2023-09-18,66,Other,AZ
CUST02693,2023-10-28,49,Other,MA
CUST00424,2023-09-01,26,Male,PA
CUST00646,2023-06-17,59,Female,TX
CUST02002,2022-05-27,28,Other,AZ
CUST02890,2024-01-22,39,Female,OH
CUST00535,2023-01-14,52,Male,TX
CUST00815,2022-03-24,40,Female,CA
CUST01876,2023-10-11,34,Male,VA
CUST00404,2023-05-30,20,Male,FL
CUST02083,2023-06-30,38,Male,CO
CUST02581,2023-04-30,38,Female,NY
CUST00365,2023-02-21,63,Other,PA
CUST02942,2022-02-19,46,Male,TX
CUST02957,2022-05-18,32,Other,PA
CUST02159,2022-09-20,21,Female,CO
CUST00034,2023-08-27,41,Female,NY
CUST01449,2023-04-30,63,Male,CA
CUST01260,2022-10-06,67,Other,GA
CUST00690,2022-01-01,41,Other,PA
CUST02114,2022-11-29,62,Other,CA
CUST02734,2023-07-10,28,Male,CA
CUST00098,2023-11-18,48,Male,CA
CUST02241,2022-03-28,58,Male,CO
CUST02108,2023-10-18,62,Other,GA
CUST00400,2022-02-28,52,Other,PA
CUST02458,2023-12-24,21,Female,PA
CUST02523,2024-06-13,56,Male,MI
CUST02552,2023-10-21,56,Female,FL
CUST01779,2023-09-04,42,Female,CO
CUST00136,2022-11-19,68,Other,CA
CUST01162,2022-02-24,34,Male,PA
CUST01040,2023-05-15,59,Male,IL
CUST02518,2024-03-16,56,Female,PA
CUST01126,2023-07-01,43,Female,CA
CUST01666,2022-12-13,69,Female,CA
CUST02512,2023-06-21,61,Other,CA
CUST01438,2023-12-16,21,Other,MA
CUST01232,2024-04-03,59,Male,TX
CUST02355,2023-10-02,57,Female,GA
CUST02409,2023-12-30,37,Female,TX
CUST02164,2024-02-18,28,Other,WA
CUST00918,2022-03-12,35,Female,NC
CUST02778,2022-03-17,52,Male,MA
CUST01830,2024-01-30,22,Male,OH
CUST02875,2023-12-07,41,Male,MI
CUST02414,2022-10-19,61,Male,VA
CUST00269,2023-10-28,45,Male,MA
CUST01754,2022-08-11,41,Male,PA
CUST02723,2023-04-01,33,Other,OH
CUST02554,2024-04-30,37,Female,AZ
CUST02252,2023-09-17,48,Male,NC
CUST01482,2024-03-11,26,Other,MI
CUST01613,2023-09-14,55,Male,VA
CUST01620,2022-09-14,37,Other,IL
CUST00780,2023-09-20,52,Male,IL
CUST02124,2024-05-14,57,Female,AZ
CUST02786,2023-06-14,19,Female,TX
CUST01641,2022-05-15,18,Other,NC
CUST01800,2024-03-03,47,Male,FL
CUST00287,2023-12-26,35,Male,AZ
CUST01506,2022-03-12,57,Other,IL
CUST00694,2023-03-17,60,Male,AZ
CUST02598,2023-01-12,70,Other,IL
CUST02240,2024-01-02,60,Other,MA
CUST02244,2022-06-26,30,Other,WA
CUST01135,2023-10-16,65,Male,IL
CUST02017,2023-04-10,42,Male,GA
CUST00713,2022-10-18,70,Female,MA
CUST01215,2022-02-03,49,Female,PA
CUST01714,2024-04-23,38,Female,MI
CUST00793,2022-09-23,70,Male,GA
CUST02239,2022-12-18,70,Other,AZ
CUST01314,2023-12-12,70,Other,NY
CUST00077,2022-03-13,38,Male,WA
CUST02680,2023-11-27,38,Female,PA
CUST01184,2022-11-01,57,Other,CO
CUST02876,2022-03-03,69,Male,FL
CUST00775,2023-07-27,35,Female,NC
CUST00875,2023-04-24,23,Other,AZ
CUST00390,2022-07-14,18,Female,CA
CUST00731,2022-09-08,68,Other,AZ
CUST01879,2023-12-31,19,Other,NY
CUST01109,2022-10-11,59,Male,FL
CUST01780,2022-01-22,65,Male,MA
CUST01849,2024-03-13,46,Female,GA
CUST01572,2022-11-03,66,Other,NC
CUST00251,2023-05-02,59,Male,CA
CUST01975,2023-03-16,48,Female,NY
CUST00238,2023-08-04,51,Other,FL
CUST00312,2023-02-21,25,Male,MA
CUST01370,2023-07-20,35,Male,CO
CUST00433,2022-11-20,64,Other,MI
CUST02463,2022-03-23,41,Male,AZ
CUST02633,2024-01-05,40,Male,VA
CUST01176,2024-03-20,47,Other,MA
CUST02752,2022-08-31,66,Other,PA
CUST01043,2024-03-27,54,Female,GA
CUST01738,2023-03-06,37,Other,AZ
CUST00097,2022-08-03,60,Female,NC
CUST02532,2023-01-01,40,Other,WA
CUST02850,2023-08-14,25,Male,CO
CUST00627,2022-04-22,65,Other,GA
CUST02571,2022-02-14,51,Female,FL
CUST01797,2024-06-09,44,Other,CO
CUST02702,2023-02-01,45,Male,GA
CUST00414,2023-09-02,44,Male,CA
CUST01776,2022-08-06,18,Male,WA
CUST00757,2023-03-12,18,Other,NC
CUST00285,2022-01-08,46,Female,MI
CUST02699,2022-07-10,57,Female,CO
CUST00540,2022-05-11,63,Male,NC
CUST02311,2022-04-06,50,Male,NC
CUST00866,2023-02-03,23,Female,CO
CUST00035,2022-10-12,39,Female,WA
CUST02258,2023-02-23,49,Male,GA
CUST02102,2022-11-17,55,Male,NY
CUST01062,2023-12-09,62,Female,NC
CUST01927,2023-03-19,45,Female,CA
CUST01903,2023-04-08,58,Female,NY
CUST01658,2022-06-18,65,Other,NY
CUST00429,2023-11-05,52,Female,NY
CUST00262,2024-01-18,66,Male,MI
CUST01947,2023-03-10,57,Male,VA
CUST02892,2022-12-20,46,Other,NY
CUST00785,2024-04-30,38,Male,MI
CUST00352,2024-05-26,53,Male,NY
CUST00124,2022-08-23,37,Male,GA
CUST02359,2023-03-25,44,Other,PA
CUST02268,2022-03-09,41,Male,MI
CUST01722,2022-02-16,54,Other,OH
CUST02391,2023-05-30,56,Male,GA
CUST00563,2022-06-16,30,Female,WA
CUST01985,2022-01-27,29,Female,CO
CUST00247,2024-02-24,39,Male,MI
CUST01465,2024-06-09,70,Other,NY
CUST00623,2022-07-02,44,Female,VA
CUST00795,2022-09-11,22,Other,AZ
CUST01916,2023-11-13,69,Male,MI
CUST02611,2023-06-16,50,Male,AZ
CUST00458,2023-06-03,69,Other,FL
CUST02513,2023-01-05,18,Other,NY
CUST01303,2023-04-27,62,Female,MA
CUST02877,2022-06-11,61,Female,VA
CUST02812,2022-12-21,56,Other,MA
CUST00873,2022-06-19,24,Female,NY
CUST02500,2022-10-26,32,Male,WA
CUST01805,2022-10-11,50,Other,NY
CUST01039,2022-07-06,28,Female,NC
CUST01972,2023-08-11,68,Other,WA
CUST01423,2024-06-05,62,Other,MA
CUST01462,2023-05-30,18,Other,IL
CUST00768,2022-05-05,51,Male,NY
CUST01671,2022-05-25,34,Male,MI
CUST00200,2024-06-15,59,Female,FL
CUST01425,2023-04-03,59,Other,PA
CUST02725,2024-04-09,62,Other,OH
CUST02686,2022-03-20,31,Other,WA
CUST00913,2023-07-07,49,Female,FL
CUST01596,2023-02-10,23,Other,CA
CUST01268,2023-03-19,67,Female,TX
CUST01526,2022-02-17,23,Male,FL
CUST00245,2024-02-18,69,Female,VA
CUST02502,2022-01-02,32,Female,CO
