order_id,customer_id,product_id,order_date,quantity,discount_pct,total_amount,payment_method,shipping_city,shipping_state,delivery_days,marketing_channel,is_returning_customer,review_rating,return_flag
ORD011245,CUST02936,PROD0005,2023-08-31,1,10,307.68,Apple Pay,CACity3,CA,1.0,Social Media,1,4.0,0
ORD011246,CUST02714,PROD0008,2023-07-27,3,25,187.45,PayPal,MACity2,MA,6.0,Email,0,5.0,0
ORD011247,CUST00266,PROD0025,2023-04-15,5,25,1142.59,Credit Card,AZCity2,AZ,3.0,Referral,1,2.0,0
ORD011248,CUST00217,PROD0037,2023-04-20,2,0,280.16,Debit Card,PACity2,PA,13.0,Organic Search,0,2.0,0
ORD011249,CUST02566,PROD0001,2024-07-09,3,5,80.34,Apple Pay,MACity1,MA,12.0,Paid Ads,1,4.0,0
ORD011250,CUST01730,PROD0034,2023-05-27,5,0,954.65,PayPal,OHCity2,OH,10.0,Referral,0,4.0,0
ORD011251,CUST02928,PROD0033,2023-10-14,1,15,265.59,Apple Pay,NCCity1,NC,14.0,Organic Search,0,,0
ORD011252,CUST02453,PROD0005,2024-07-09,2,0,780.58,Gift Card,MICity3,MI,12.0,Social Media,0,1.0,0
ORD011253,CUST00076,PROD0026,2024-01-15,1,5,106.37,Apple Pay,PACity2,PA,6.0,Referral,1,5.0,0
ORD011254,CUST00501,PROD0026,2024-10-07,4,15,170.24,Credit Card,ILCity2,IL,8.0,Email,1,5.0,0
ORD011255,CUST02024,PROD0011,2024-04-17,2,0,88.7,Apple Pay,AZCity1,AZ,4.0,Email,1,1.0,0
ORD011256,CUST00745,PROD0013,2023-10-17,4,15,706.35,Debit Card,PACity2,PA,11.0,Direct,1,4.0,0
ORD011257,CUST00330,PROD0026,2024-01-03,1,20,190.9,Bank Transfer,COCity1,CO,11.0,Direct,0,1.0,0
ORD011258,CUST01770,PROD0007,2022-06-24,2,0,662.72,Debit Card,WACity2,WA,12.0,Paid Ads,1,5.0,0
ORD011259,CUST01903,PROD0017,2024-07-17,3,0,124.26,Debit Card,NYCity2,NY,12.0,Organic Search,1,4.0,0
ORD011260,CUST02194,PROD0049,2024-09-23,5,5,63.6,Gift Card,AZCity2,AZ,14.0,Referral,1,4.0,0
ORD011261,CUST00748,PROD0035,2023-07-18,2,0,724.58,Apple Pay,NCCity2,NC,4.0,Social Media,1,5.0,1
ORD011262,CUST02978,PROD0039,2024-11-04,2,5,384.26,Debit Card,GACity3,GA,9.0,Referral,1,1.0,0
ORD011263,CUST01116,PROD0006,2022-07-09,2,25,98.2,Apple Pay,TXCity3,TX,4.0,Organic Search,1,5.0,1
ORD011264,CUST01909,PROD0025,2024-04-25,4,0,247.2,Credit Card,MICity2,MI,4.0,Direct,0,4.0,0
ORD011265,CUST00105,PROD0041,2024-11-16,5,0,1850.6,Bank Transfer,COCity3,CO,13.0,Referral,0,,0
ORD011266,CUST02564,PROD0034,2022-10-23,2,25,393.76,Bank Transfer,GACity3,GA,6.0,Email,1,,1
ORD011267,CUST02437,PROD0043,2023-04-30,1,0,388.4,PayPal,TXCity3,TX,1.0,Direct,0,1.0,0
ORD011268,CUST00783,PROD0050,2024-01-17,3,20,634.1,PayPal,ILCity1,IL,7.0,Direct,1,2.0,0
ORD011269,CUST00947,PROD0011,2023-07-16,4,0,272.68,Debit Card,OHCity1,OH,14.0,Referral,1,5.0,0
ORD011270,CUST02236,PROD0049,2022-09-29,3,25,639.97,Debit Card,GACity3,GA,5.0,Social Media,1,5.0,0
ORD011271,CUST01253,PROD0047,2023-09-05,4,25,757.47,Apple Pay,MACity2,MA,13.0,Referral,0,2.0,0
ORD011272,CUST02002,PROD0044,2022-09-30,5,25,243.41,Credit Card,AZCity2,AZ,7.0,Email,0,5.0,0
ORD011273,CUST01028,PROD0032,2024-12-05,1,0,391.01,Debit Card,AZCity2,AZ,6.0,Social Media,1,3.0,0
ORD011274,CUST02401,PROD0016,2023-11-21,5,15,2076.51,Credit Card,OHCity1,OH,10.0,Email,1,1.0,0
ORD011275,CUST01237,PROD0009,2023-10-29,4,0,317.6,Gift Card,AZCity1,AZ,14.0,Organic Search,0,5.0,0
ORD011276,CUST00632,PROD0033,2024-12-02,4,5,263.15,Gift Card,AZCity2,AZ,6.0,Paid Ads,1,5.0,0
ORD011277,CUST00888,PROD0005,2022-05-23,3,10,1174.1,PayPal,ILCity2,IL,1.0,Paid Ads,0,3.0,0
ORD011278,CUST02027,PROD0007,2022-08-20,1,0,433.55,Debit Card,CACity2,CA,2.0,Email,1,1.0,0
ORD011279,CUST01149,PROD0003,2023-04-02,4,20,1559.07,Apple Pay,COCity2,CO,4.0,Social Media,1,3.0,0
ORD011280,CUST02158,PROD0049,2022-09-27,2,25,630.66,PayPal,TXCity3,TX,4.0,Social Media,0,,0
ORD011281,CUST01865,PROD0036,2024-08-24,5,15,1807.06,Apple Pay,WACity3,WA,14.0,Social Media,1,5.0,0
ORD011282,CUST01483,PROD0010,2023-03-13,2,15,497.54,Apple Pay,CACity2,CA,9.0,Email,1,2.0,0
ORD011283,CUST02765,PROD0012,2023-05-08,4,0,1612.2,Bank Transfer,GACity1,GA,5.0,Paid Ads,0,3.0,0
ORD011284,CUST02466,PROD0042,2022-09-28,4,10,327.56,Debit Card,VACity1,VA,1.0,Referral,0,5.0,0
ORD011285,CUST02000,PROD0020,2023-04-25,5,25,1406.4,Bank Transfer,WACity3,WA,2.0,Social Media,0,,0
ORD011286,CUST01825,PROD0020,2023-03-11,4,25,941.16,Credit Card,OHCity3,OH,10.0,Paid Ads,1,2.0,0
ORD011287,CUST00703,PROD0012,2024-11-29,2,10,598.36,Credit Card,COCity3,CO,11.0,Paid Ads,0,5.0,0
ORD011288,CUST02590,PROD0010,2024-11-29,4,10,852.77,Apple Pay,OHCity1,OH,3.0,Direct,0,5.0,0
ORD011289,CUST00702,PROD0033,2023-07-06,1,15,139.16,Gift Card,NYCity2,NY,9.0,Organic Search,1,4.0,0
ORD011290,CUST02264,PROD0033,2024-09-14,3,0,933.12,Credit Card,MACity1,MA,7.0,Organic Search,0,5.0,0
ORD011291,CUST00594,PROD0014,2023-02-08,3,0,1154.94,Credit Card,VACity1,VA,6.0,Email,0,,0
ORD011292,CUST00502,PROD0013,2023-11-08,3,20,531.62,Credit Card,FLCity2,FL,14.0,Direct,1,4.0,0
ORD011293,CUST02485,PROD0021,2024-10-18,4,20,1288.1,Gift Card,VACity1,VA,14.0,Paid Ads,0,5.0,1
ORD011294,CUST00844,PROD0045,2024-03-11,5,20,743.2,Credit Card,COCity2,CO,8.0,Organic Search,0,5.0,0
ORD011295,CUST02304,PROD0043,2022-12-09,5,20,532.08,Debit Card,VACity3,VA,2.0,Social Media,1,5.0,0
ORD011296,CUST01225,PROD0048,2023-05-16,1,0,29.32,PayPal,ILCity3,IL,12.0,Social Media,0,1.0,0
ORD011297,CUST02013,PROD0041,2024-10-11,2,0,182.06,Bank Transfer,CACity1,CA,12.0,Email,1,5.0,0
ORD011298,CUST00404,PROD0021,2023-11-30,2,5,464.15,PayPal,FLCity2,FL,5.0,Email,1,4.0,0
ORD011299,CUST00010,PROD0046,2022-04-27,3,0,611.22,Credit Card,NYCity1,NY,13.0,Social Media,1,,0
ORD011300,CUST02232,PROD0017,2024-04-16,5,20,761.76,Apple Pay,WACity3,WA,12.0,Social Media,1,5.0,0
ORD011301,CUST02127,PROD0005,2023-12-15,1,15,364.24,Credit Card,TXCity2,TX,1.0,Direct,1,5.0,0
ORD011302,CUST01114,PROD0049,2024-02-26,4,5,1719.99,Gift Card,MACity1,MA,12.0,Organic Search,1,4.0,0
ORD011303,CUST02492,PROD0033,2023-07-16,2,0,924.14,Gift Card,CACity2,CA,5.0,Social Media,1,4.0,0
ORD011304,CUST01707,PROD0017,2024-09-11,2,15,267.31,Apple Pay,MICity2,MI,13.0,Referral,1,5.0,0
ORD011305,CUST02765,PROD0006,2023-01-20,3,5,816.98,Debit Card,GACity1,GA,7.0,Email,0,1.0,0
ORD011306,CUST01373,PROD0048,2022-11-24,5,10,203.04,Gift Card,OHCity3,OH,9.0,Email,1,,0
ORD011307,CUST02004,PROD0039,2024-03-27,4,0,922.52,Debit Card,AZCity2,AZ,,Paid Ads,1,,0
ORD011308,CUST00002,PROD0031,2022-12-18,2,5,675.2,Bank Transfer,COCity3,CO,10.0,Paid Ads,0,5.0,0
ORD011309,CUST02573,PROD0021,2023-06-21,3,20,852.91,Apple Pay,CACity1,CA,1.0,Referral,1,1.0,0
ORD011310,CUST02938,PROD0030,2023-11-27,5,15,913.24,Bank Transfer,NYCity1,NY,9.0,Direct,0,3.0,0
ORD011311,CUST00308,PROD0020,2023-09-13,3,0,841.14,PayPal,NCCity1,NC,14.0,Email,1,,0
ORD011312,CUST00163,PROD0023,2022-09-26,5,5,357.34,Bank Transfer,AZCity3,AZ,1.0,Email,1,4.0,0
ORD011313,CUST00802,PROD0046,2023-07-19,3,0,577.26,PayPal,WACity2,WA,2.0,Email,1,5.0,0
ORD011314,CUST00763,PROD0005,2023-05-13,2,0,512.7,Apple Pay,CACity1,CA,14.0,Email,1,3.0,0
ORD011315,CUST01149,PROD0024,2022-10-13,4,0,1391.56,Gift Card,COCity1,CO,11.0,Direct,0,2.0,0
ORD011316,CUST01249,PROD0010,2024-11-21,5,25,316.01,Credit Card,VACity1,VA,11.0,Organic Search,1,5.0,1
ORD011317,CUST02943,PROD0008,2022-05-25,4,0,1164.08,Debit Card,MICity2,MI,2.0,Referral,0,3.0,0
ORD011318,CUST02596,PROD0029,2022-12-10,2,5,623.88,Credit Card,FLCity3,FL,7.0,Referral,1,1.0,0
ORD011319,CUST02266,PROD0041,2024-11-20,5,15,2081.82,Credit Card,MACity1,MA,5.0,Direct,1,4.0,0
ORD011320,CUST02201,PROD0011,2023-07-21,3,0,613.08,Bank Transfer,CACity1,CA,13.0,Direct,0,5.0,0
ORD011321,CUST00745,PROD0007,2024-03-03,2,0,133.9,Bank Transfer,PACity2,PA,12.0,Direct,1,4.0,0
ORD011322,CUST02980,PROD0009,2024-12-15,2,0,602.9,PayPal,TXCity3,TX,7.0,Direct,0,1.0,0
ORD011323,CUST01833,PROD0048,2023-03-31,3,0,559.56,Apple Pay,VACity2,VA,1.0,Social Media,0,5.0,0
ORD011324,CUST01226,PROD0030,2023-06-10,2,0,146.5,Gift Card,NCCity1,NC,14.0,Social Media,1,3.0,0
ORD011325,CUST00848,PROD0023,2024-06-14,4,15,919.77,Gift Card,NYCity1,NY,14.0,Organic Search,0,1.0,0
ORD011326,CUST00097,PROD0027,2023-09-08,5,20,292.96,Apple Pay,NCCity3,NC,11.0,Referral,1,5.0,0
ORD011327,CUST00350,PROD0014,2024-05-03,5,25,1013.66,Gift Card,NCCity2,NC,2.0,Paid Ads,0,1.0,0
ORD011328,CUST02907,PROD0025,2022-11-27,4,10,264.28,PayPal,ILCity1,IL,8.0,Social Media,0,2.0,0
ORD011329,CUST02718,PROD0037,2024-11-10,4,25,202.5,Debit Card,PACity2,PA,8.0,Social Media,0,5.0,0
ORD011330,CUST00743,PROD0034,2024-11-16,2,25,374.72,PayPal,GACity2,GA,12.0,Organic Search,0,,1
ORD011331,CUST02056,PROD0005,2023-11-30,2,0,461.48,Gift Card,OHCity1,OH,1.0,Referral,0,4.0,0
ORD011332,CUST01358,PROD0018,2023-09-16,1,20,362.0,Debit Card,NCCity1,NC,10.0,Email,0,5.0,0
ORD011333,CUST00202,PROD0034,2022-10-07,4,0,131.36,PayPal,MACity1,MA,8.0,Paid Ads,1,3.0,0
ORD011334,CUST02934,PROD0011,2023-01-05,4,20,240.58,Credit Card,GACity1,GA,2.0,Email,1,5.0,0
ORD011335,CUST02732,PROD0015,2023-06-23,5,15,1120.51,Bank Transfer,COCity2,CO,1.0,Organic Search,1,5.0,0
ORD011336,CUST00920,PROD0007,2024-04-28,3,20,75.55,Gift Card,CACity2,CA,6.0,Organic Search,1,2.0,0
ORD011337,CUST00167,PROD0034,2024-11-25,3,5,1421.72,Apple Pay,CACity1,CA,,Email,1,4.0,0
ORD011338,CUST02729,PROD0047,2024-09-16,5,5,1381.11,Apple Pay,COCity2,CO,1.0,Email,0,3.0,1
ORD011339,CUST02879,PROD0002,2023-12-07,3,15,793.41,Credit Card,PACity2,PA,1.0,Social Media,1,4.0,0
ORD011340,CUST02591,PROD0037,2023-03-25,1,0,33.02,Bank Transfer,TXCity1,TX,4.0,Email,0,,0
ORD011341,CUST02508,PROD0046,2022-11-06,3,5,1162.71,Credit Card,PACity2,PA,12.0,Direct,1,5.0,1
ORD011342,CUST02784,PROD0050,2024-04-08,5,5,2093.32,Debit Card,COCity3,CO,11.0,Direct,0,,1
ORD011343,CUST01116,PROD0005,2023-07-22,5,25,1112.36,Apple Pay,TXCity3,TX,3.0,Paid Ads,1,1.0,0
ORD011344,CUST00111,PROD0004,2024-05-28,3,0,1041.75,Debit Card,TXCity2,TX,13.0,Social Media,0,,0
ORD011345,CUST00343,PROD0040,2023-11-09,3,20,227.78,Gift Card,MACity1,MA,5.0,Paid Ads,0,4.0,0
ORD011346,CUST00241,PROD0021,2024-07-16,4,20,1141.44,Bank Transfer,CACity3,CA,3.0,Direct,1,4.0,0
ORD011347,CUST00706,PROD0023,2024-04-12,3,0,188.91,Debit Card,NYCity2,NY,10.0,Email,1,5.0,0
ORD011348,CUST01022,PROD0012,2023-07-30,1,25,147.94,Bank Transfer,VACity3,VA,9.0,Social Media,1,4.0,0
ORD011349,CUST01099,PROD0008,2023-03-25,4,0,94.8,Apple Pay,TXCity2,TX,9.0,Social Media,0,4.0,0
ORD011350,CUST00865,PROD0016,2022-11-01,5,10,313.25,PayPal,AZCity3,AZ,13.0,Paid Ads,0,,0
ORD011351,CUST00532,PROD0009,2023-11-30,3,25,573.46,Gift Card,CACity2,CA,10.0,Direct,1,5.0,0
ORD011352,CUST00940,PROD0002,2024-12-29,3,0,1138.83,Apple Pay,WACity2,WA,9.0,Referral,1,5.0,0
ORD011353,CUST01691,PROD0049,2023-01-29,2,0,683.22,Debit Card,AZCity1,AZ,10.0,Paid Ads,0,,0
ORD011354,CUST02232,PROD0028,2024-02-14,3,0,827.07,Apple Pay,WACity3,WA,11.0,Organic Search,0,4.0,0
ORD011355,CUST00726,PROD0038,2024-11-15,2,15,470.1,Gift Card,ILCity1,IL,11.0,Paid Ads,1,5.0,0
ORD011356,CUST01427,PROD0002,2023-05-31,2,0,364.54,Debit Card,CACity3,CA,9.0,Paid Ads,0,5.0,0
ORD011357,CUST01870,PROD0032,2024-10-10,5,5,1873.97,Gift Card,TXCity1,TX,4.0,Direct,1,3.0,0
ORD011358,CUST01231,PROD0034,2023-11-10,1,15,145.65,PayPal,GACity2,GA,3.0,Direct,1,5.0,0
ORD011359,CUST00126,PROD0042,2022-07-25,2,15,93.65,Apple Pay,TXCity2,TX,9.0,Organic Search,1,5.0,0
ORD011360,CUST01249,PROD0038,2024-04-07,3,0,558.33,Gift Card,VACity1,VA,12.0,Organic Search,1,4.0,0
ORD011361,CUST02622,PROD0006,2024-02-10,1,0,441.56,Apple Pay,GACity3,GA,,Social Media,0,1.0,1
ORD011362,CUST01627,PROD0027,2024-11-25,5,0,764.15,Debit Card,MICity3,MI,,Referral,1,5.0,0
ORD011363,CUST00756,PROD0005,2024-12-18,5,5,2078.08,Credit Card,GACity2,GA,14.0,Social Media,1,,1
ORD011364,CUST01172,PROD0049,2024-11-13,3,20,802.68,Bank Transfer,TXCity1,TX,8.0,Organic Search,0,5.0,0
ORD011365,CUST00203,PROD0033,2023-08-08,1,5,170.96,Apple Pay,FLCity3,FL,14.0,Social Media,1,5.0,0
ORD011366,CUST00415,PROD0014,2022-05-18,3,10,1008.85,Debit Card,ILCity1,IL,11.0,Social Media,0,4.0,0
ORD011367,CUST02496,PROD0003,2023-08-18,4,0,1971.12,Gift Card,NCCity1,NC,14.0,Email,1,4.0,0
ORD011368,CUST00369,PROD0037,2024-11-04,3,10,354.48,Bank Transfer,WACity2,WA,9.0,Organic Search,0,5.0,0
ORD011369,CUST01682,PROD0050,2023-10-19,3,20,699.77,PayPal,TXCity2,TX,2.0,Social Media,1,5.0,0
ORD011370,CUST00073,PROD0027,2023-05-20,2,20,487.95,PayPal,NCCity1,NC,12.0,Direct,1,2.0,0
ORD011371,CUST02721,PROD0038,2023-10-05,3,0,609.0,PayPal,MACity2,MA,10.0,Email,0,4.0,0
ORD011372,CUST00682,PROD0029,2024-11-23,3,0,23.88,Apple Pay,WACity3,WA,12.0,Email,0,4.0,0
ORD011373,CUST00644,PROD0040,2023-08-11,1,15,107.45,Debit Card,NYCity1,NY,4.0,Paid Ads,1,5.0,0
ORD011374,CUST02505,PROD0030,2023-12-11,1,0,377.69,Debit Card,GACity1,GA,,Direct,1,2.0,0
ORD011375,CUST02660,PROD0017,2022-03-13,5,20,528.84,Gift Card,VACity1,VA,8.0,Organic Search,0,3.0,0
ORD011376,CUST00981,PROD0006,2023-04-17,4,0,88.48,PayPal,ILCity2,IL,4.0,Paid Ads,1,3.0,0
ORD011377,CUST01716,PROD0043,2024-01-14,3,0,309.87,Credit Card,OHCity3,OH,3.0,Paid Ads,1,4.0,0
ORD011378,CUST02540,PROD0041,2023-06-27,3,0,894.27,PayPal,OHCity3,OH,5.0,Organic Search,0,5.0,0
ORD011379,CUST02027,PROD0021,2022-12-19,3,0,85.38,Credit Card,CACity2,CA,13.0,Email,1,1.0,0
ORD011380,CUST01189,PROD0019,2023-08-27,2,20,557.12,Gift Card,TXCity3,TX,3.0,Paid Ads,0,2.0,0
ORD011381,CUST01293,PROD0009,2024-04-27,5,0,462.1,Credit Card,GACity3,GA,2.0,Direct,1,4.0,0
ORD011382,CUST00206,PROD0035,2024-08-05,5,10,1511.55,Apple Pay,MACity3,MA,14.0,Referral,1,1.0,0
ORD011383,CUST02133,PROD0049,2024-11-06,2,0,493.88,Bank Transfer,NYCity1,NY,5.0,Paid Ads,1,5.0,0
ORD011384,CUST00079,PROD0038,2024-10-02,4,20,1224.54,Credit Card,OHCity1,OH,14.0,Social Media,0,4.0,0
ORD011385,CUST02711,PROD0032,2024-11-07,5,15,746.43,Apple Pay,MACity1,MA,1.0,Organic Search,0,5.0,1
ORD011386,CUST01648,PROD0001,2023-04-11,2,25,725.07,PayPal,NYCity3,NY,6.0,Social Media,1,1.0,0
ORD011387,CUST02494,PROD0028,2024-12-26,1,25,115.05,Credit Card,MICity2,MI,14.0,Referral,1,1.0,1
ORD011388,CUST01672,PROD0049,2024-11-11,5,0,1359.45,Apple Pay,ILCity2,IL,5.0,Referral,1,5.0,0
ORD011389,CUST01160,PROD0020,2023-11-29,1,15,256.43,PayPal,MICity1,MI,6.0,Email,1,5.0,1
ORD011390,CUST02924,PROD0024,2024-07-27,5,0,382.6,PayPal,AZCity2,AZ,6.0,Direct,1,5.0,1
ORD011391,CUST02764,PROD0029,2024-03-14,4,5,1543.64,Debit Card,OHCity3,OH,12.0,Paid Ads,1,5.0,0
ORD011392,CUST00529,PROD0041,2022-11-28,1,25,294.41,Apple Pay,GACity3,GA,10.0,Social Media,1,5.0,0
ORD011393,CUST02469,PROD0002,2024-08-04,3,15,1089.11,Bank Transfer,MICity3,MI,5.0,Organic Search,1,1.0,0
ORD011394,CUST02303,PROD0003,2024-12-29,2,25,149.58,Debit Card,ILCity2,IL,3.0,Organic Search,0,1.0,0
ORD011395,CUST00789,PROD0021,2024-11-15,5,5,1292.05,Gift Card,MICity3,MI,14.0,Social Media,1,5.0,0
ORD011396,CUST02002,PROD0042,2022-11-24,1,15,137.97,Apple Pay,AZCity1,AZ,4.0,Direct,0,5.0,0
ORD011397,CUST02890,PROD0033,2024-11-03,4,0,385.68,Debit Card,OHCity2,OH,5.0,Direct,1,5.0,1
ORD011398,CUST02701,PROD0019,2024-04-11,3,15,776.35,Debit Card,COCity1,CO,1.0,Email,0,5.0,0
ORD011399,CUST00633,PROD0042,2023-05-30,5,5,1144.32,Debit Card,MACity2,MA,1.0,Organic Search,1,5.0,0
ORD011400,CUST00929,PROD0048,2022-09-05,2,10,389.07,Gift Card,AZCity1,AZ,12.0,Direct,1,1.0,1
ORD011401,CUST02143,PROD0032,2023-12-17,1,0,55.2,Gift Card,MICity2,MI,9.0,Email,0,5.0,0
ORD011402,CUST00150,PROD0004,2022-12-26,4,10,1130.54,Apple Pay,NCCity2,NC,3.0,Referral,0,,0
ORD011403,CUST00420,PROD0001,2022-12-20,3,25,958.86,Bank Transfer,GACity1,GA,12.0,Direct,0,5.0,0
ORD011404,CUST02165,PROD0045,2024-06-11,4,15,1420.55,PayPal,TXCity2,TX,10.0,Email,1,5.0,1
ORD011405,CUST01037,PROD0022,2024-12-06,3,25,329.4,Debit Card,CACity2,CA,11.0,Social Media,1,5.0,0
ORD011406,CUST00429,PROD0007,2024-04-11,3,15,695.72,PayPal,NYCity3,NY,1.0,Email,0,3.0,0
ORD011407,CUST00188,PROD0046,2024-06-02,5,5,355.87,Credit Card,NYCity1,NY,14.0,Email,1,2.0,0
ORD011408,CUST00347,PROD0046,2024-11-14,4,0,1258.68,Gift Card,AZCity1,AZ,4.0,Direct,1,2.0,0
ORD011409,CUST00684,PROD0024,2024-06-22,1,15,291.99,Credit Card,OHCity2,OH,,Email,0,4.0,0
ORD011410,CUST01804,PROD0006,2023-03-07,4,20,1156.58,Bank Transfer,COCity3,CO,1.0,Referral,1,,0
ORD011411,CUST00976,PROD0041,2023-03-29,3,10,563.73,Gift Card,NCCity3,NC,12.0,Direct,0,,0
ORD011412,CUST01921,PROD0023,2023-11-26,3,20,373.61,Apple Pay,GACity1,GA,5.0,Social Media,0,2.0,0
ORD011413,CUST02617,PROD0047,2023-02-15,2,20,589.95,Debit Card,AZCity3,AZ,4.0,Referral,0,5.0,0
ORD011414,CUST02680,PROD0014,2024-09-19,4,25,281.82,Gift Card,PACity1,PA,11.0,Email,1,5.0,0
ORD011415,CUST00058,PROD0047,2023-10-13,2,25,593.85,Credit Card,AZCity1,AZ,2.0,Email,0,,0
ORD011416,CUST02034,PROD0025,2024-06-25,4,0,572.6,Bank Transfer,OHCity1,OH,13.0,Direct,1,5.0,0
ORD011417,CUST02712,PROD0002,2023-07-06,5,0,1008.85,Debit Card,CACity1,CA,4.0,Organic Search,0,4.0,0
ORD011418,CUST01127,PROD0020,2023-08-31,4,5,836.23,PayPal,MACity2,MA,1.0,Organic Search,0,4.0,0
ORD011419,CUST01533,PROD0019,2024-06-16,5,10,2008.12,Gift Card,TXCity3,TX,7.0,Referral,1,3.0,0
ORD011420,CUST01667,PROD0043,2024-11-05,1,20,179.33,Credit Card,VACity1,VA,4.0,Direct,0,1.0,0
ORD011421,CUST02457,PROD0010,2024-11-08,3,0,659.91,Debit Card,CACity2,CA,6.0,Paid Ads,0,5.0,0
ORD011422,CUST00402,PROD0014,2024-06-29,1,0,325.4,Gift Card,GACity3,GA,9.0,Email,1,4.0,0
ORD011423,CUST01913,PROD0034,2023-07-08,4,0,49.2,Debit Card,COCity1,CO,3.0,Referral,0,3.0,0
ORD011424,CUST02670,PROD0003,2023-06-20,2,25,357.09,Credit Card,FLCity1,FL,13.0,Direct,1,5.0,0
ORD011425,CUST00732,PROD0030,2024-09-11,2,5,530.63,PayPal,COCity3,CO,12.0,Referral,1,,0
ORD011426,CUST02395,PROD0033,2024-08-26,2,10,467.03,Credit Card,MICity3,MI,9.0,Paid Ads,0,4.0,1
ORD011427,CUST02491,PROD0022,2024-10-23,4,10,774.22,PayPal,NCCity1,NC,1.0,Referral,1,5.0,0
ORD011428,CUST02158,PROD0038,2023-06-18,3,0,307.62,Bank Transfer,TXCity3,TX,13.0,Social Media,0,,0
ORD011429,CUST00581,PROD0012,2023-01-30,1,15,296.72,Gift Card,AZCity3,AZ,4.0,Direct,1,5.0,0
ORD011430,CUST01659,PROD0032,2023-03-06,5,10,1703.84,Credit Card,WACity1,WA,7.0,Organic Search,1,3.0,0
ORD011431,CUST01613,PROD0021,2024-06-20,4,25,1341.36,Bank Transfer,VACity2,VA,13.0,Email,1,5.0,0
ORD011432,CUST00738,PROD0015,2023-12-16,1,15,397.49,Debit Card,TXCity1,TX,8.0,Email,1,3.0,0
ORD011433,CUST00714,PROD0010,2024-09-06,2,0,63.88,Bank Transfer,VACity3,VA,11.0,Social Media,1,5.0,0
ORD011434,CUST00281,PROD0022,2023-11-21,4,15,879.51,Bank Transfer,NYCity3,NY,5.0,Social Media,0,3.0,0
ORD011435,CUST01759,PROD0040,2024-05-03,2,0,402.78,Credit Card,COCity3,CO,12.0,Organic Search,1,5.0,0
ORD011436,CUST01524,PROD0009,2024-02-04,4,0,1398.72,Gift Card,OHCity1,OH,11.0,Referral,1,4.0,0
ORD011437,CUST02585,PROD0034,2024-12-09,1,15,17.72,Apple Pay,NCCity2,NC,3.0,Email,0,4.0,0
ORD011438,CUST01461,PROD0048,2023-04-26,3,15,590.99,Gift Card,VACity1,VA,1.0,Direct,1,5.0,0
ORD011439,CUST02541,PROD0021,2024-11-26,3,15,1188.66,Gift Card,VACity3,VA,,Paid Ads,1,4.0,0
ORD011440,CUST01599,PROD0039,2024-07-30,5,20,1236.16,PayPal,PACity3,PA,14.0,Direct,1,5.0,0
ORD011441,CUST00416,PROD0021,2024-03-27,4,20,1374.98,Bank Transfer,NYCity2,NY,6.0,Direct,1,1.0,0
ORD011442,CUST00716,PROD0036,2024-02-20,3,0,1384.26,Credit Card,NYCity3,NY,9.0,Direct,1,1.0,0
ORD011443,CUST02917,PROD0007,2023-05-11,2,15,161.99,Credit Card,OHCity2,OH,14.0,Social Media,0,4.0,0
ORD011444,CUST02457,PROD0027,2024-07-10,5,20,250.48,Credit Card,CACity1,CA,4.0,Social Media,0,4.0,1
ORD011445,CUST02835,PROD0006,2024-07-07,5,15,832.62,Bank Transfer,WACity2,WA,12.0,Social Media,0,5.0,0
ORD011446,CUST02252,PROD0025,2024-12-31,3,10,95.45,Apple Pay,NCCity3,NC,6.0,Social Media,0,5.0,0
ORD011447,CUST01760,PROD0050,2023-02-17,2,10,187.63,Credit Card,MICity3,MI,6.0,Social Media,1,3.0,0
ORD011448,CUST02538,PROD0042,2024-01-18,1,0,174.22,PayPal,AZCity1,AZ,4.0,Organic Search,0,,0
ORD011449,CUST00289,PROD0029,2022-04-09,2,0,71.26,Bank Transfer,MICity2,MI,5.0,Social Media,0,5.0,0
ORD011450,CUST02046,PROD0037,2024-12-31,1,0,206.32,Apple Pay,GACity2,GA,5.0,Direct,0,2.0,0
ORD011451,CUST02311,PROD0013,2023-07-31,3,0,1225.5,Credit Card,NCCity1,NC,14.0,Direct,1,2.0,1
ORD011452,CUST02630,PROD0018,2022-11-19,2,10,288.05,Bank Transfer,MACity3,MA,2.0,Email,0,4.0,0
ORD011453,CUST02708,PROD0014,2024-12-08,2,20,371.54,PayPal,CACity2,CA,1.0,Organic Search,1,1.0,0
ORD011454,CUST01306,PROD0010,2022-12-21,4,0,811.76,Credit Card,PACity2,PA,6.0,Social Media,0,4.0,1
ORD011455,CUST02502,PROD0046,2022-08-08,2,25,287.94,Apple Pay,COCity1,CO,1.0,Direct,0,4.0,0
ORD011456,CUST01189,PROD0045,2024-09-29,5,0,945.65,Apple Pay,TXCity3,TX,4.0,Organic Search,1,,0
ORD011457,CUST01264,PROD0017,2024-02-16,3,5,1414.77,PayPal,GACity3,GA,5.0,Organic Search,1,4.0,0
ORD011458,CUST00862,PROD0031,2022-12-07,3,5,1179.16,Gift Card,NCCity3,NC,7.0,Email,1,3.0,0
ORD011459,CUST00114,PROD0029,2024-12-07,3,15,280.25,Gift Card,GACity1,GA,13.0,Organic Search,1,5.0,0
ORD011460,CUST00671,PROD0016,2024-04-07,5,10,627.03,Credit Card,WACity2,WA,11.0,Referral,1,5.0,0
